"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1121230","false","0","false","0","2919078.727","2919078.727","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1092505","false","0","false","0","2073680.16","2073680.16","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","912753","false","0","false","1522872.394","0","1522872.394","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1027650","false","0","false","1414291.004","0","1414291.004","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","303159","false","0","false","0","669591.959","669591.959","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","149852","false","0","false","0","340620.152","340620.152","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2090569","false","0","false","7545847.682","0","7545847.682","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","106371","false","0","false","0","262833.245","262833.245","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1390853","false","0","false","4749124.256","0","4749124.256","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","74443","false","0","false","0","189336.831","189336.831","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1609076","false","0","false","5917330.511","0","5917330.511","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","944893","false","0","false","0","2195745.258","2195745.258","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2132435","false","0","false","8638220.035","0","8638220.035","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","49300","false","0","false","0","95422.951","95422.951","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2325362","false","0","false","8514847.713","0","8514847.713","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2118507","false","0","false","7938294.97","0","7938294.97","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","606750","false","0","false","0","730591.535","730591.535","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","365719","false","0","false","0","1095032.603","1095032.603","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1338600","false","0","false","0","4712499.687","4712499.687","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","266","GAB","Gabon","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","15500","false","0","false","0","50747.624","50747.624","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","266","GAB","Gabon","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","108063.506","108063.506","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","266","GAB","Gabon","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","68886.209","68886.209","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","266","GAB","Gabon","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","108592.006","108592.006","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","270","GMB","Gambia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","135419.925","135419.925","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","270","GMB","Gambia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1252","false","0","false","0","11985.255","11985.255","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1049202","false","0","false","0","1595715.2","1595715.2","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2411383","false","0","false","7550137.716","0","7550137.716","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","789938","false","0","false","0","2422705.976","2422705.976","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","550883","false","0","false","0","1506284.344","1506284.344","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2165041","false","0","false","6432699.555","0","6432699.555","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2529154","false","0","false","7113185.069","0","7113185.069","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","164149","false","0","false","0","338814.974","338814.974","0","false","true",
